account_id,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,first_target_month,recovered_amount,analytical_grain
ACC0000001,BRW0010742,15,MEDIUM,CONSUMER,678074.03,2026-02,114222.84,account across observation period; monthly scorecard is account-month
ACC0028999,BRW0006927,15,HIGH,BNPL,17299.67,2026-03,93657.72,account across observation period; monthly scorecard is account-month
ACC0029000,BRW0000366,30,HIGH,PERSONAL,65498.29,2026-05,60565.09,account across observation period; monthly scorecard is account-month
ACC0029001,BRW0001609,5,MEDIUM,CREDIT_CARD,103789.37,,0.0,account across observation period; monthly scorecard is account-month
ACC0029002,BRW0009682,30,NPA,CREDIT_CARD,313302.25,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0029003,BRW0007380,1,MEDIUM,CREDIT_CARD,202353.36,2026-01,130017.12,account across observation period; monthly scorecard is account-month
ACC0029004,BRW0004411,90,LOW,CONSUMER,686031.23,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0029005,BRW0000876,15,NPA,CONSUMER,137644.26,2026-04,142422.79,account across observation period; monthly scorecard is account-month
ACC0029006,BRW0008142,90,LOW,CREDIT_CARD,348582.35,,96152.35,account across observation period; monthly scorecard is account-month
ACC0029007,BRW0006313,45,LOW,BNPL,171167.78,2026-01,50136.450000000004,account across observation period; monthly scorecard is account-month
ACC0029008,BRW0007848,45,MEDIUM,CONSUMER,13108.6,,0.0,account across observation period; monthly scorecard is account-month
ACC0029009,BRW0007480,75,MEDIUM,AUTO,257331.97,,115520.56,account across observation period; monthly scorecard is account-month
ACC0029010,BRW0006363,1,NPA,AUTO,134408.98,2026-04,132904.4,account across observation period; monthly scorecard is account-month
ACC0029011,BRW0011735,1,MEDIUM,AUTO,27649.67,,15368.6,account across observation period; monthly scorecard is account-month
ACC0029012,BRW0003656,15,HIGH,AUTO,115153.35,2026-07,340963.26,account across observation period; monthly scorecard is account-month
ACC0029013,,120,HIGH,CONSUMER,255272.81,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0029014,BRW0000549,1,MEDIUM,CONSUMER,695136.36,,142276.39,account across observation period; monthly scorecard is account-month
ACC0029015,BRW0002199,75,NPA,CREDIT_CARD,591170.58,,0.0,account across observation period; monthly scorecard is account-month
ACC0029016,BRW0001103,60,MEDIUM,BNPL,511651.87,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0029017,BRW0004997,0,NPA,AUTO,616142.75,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0029018,BRW0010230,75,HIGH,CONSUMER,562100.35,2026-01,10705.220000000001,account across observation period; monthly scorecard is account-month
ACC0029019,BRW0003458,75,NPA,BNPL,342507.41,,0.0,account across observation period; monthly scorecard is account-month
ACC0029020,BRW0008397,5,HIGH,AUTO,328402.35,2026-02,120880.33,account across observation period; monthly scorecard is account-month
ACC0029021,BRW0008152,0,MEDIUM,CONSUMER,367534.16,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0029022,BRW0011705,120,HIGH,BNPL,21330.53,,0.0,account across observation period; monthly scorecard is account-month
ACC0029023,BRW0006971,45,HIGH,CREDIT_CARD,259847.8,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0029024,BRW0011225,1,NPA,AUTO,262261.74,2026-02,65455.27,account across observation period; monthly scorecard is account-month
ACC0029025,BRW0005159,15,LOW,PERSONAL,65641.8,2026-01,87103.25,account across observation period; monthly scorecard is account-month
ACC0029026,BRW0006659,60,HIGH,CREDIT_CARD,384897.83,,62739.58,account across observation period; monthly scorecard is account-month
ACC0029027,BRW0001676,0,LOW,CONSUMER,647559.74,2026-05,65078.0,account across observation period; monthly scorecard is account-month
ACC0029028,BRW0011257,60,HIGH,AUTO,396649.66,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0029029,BRW0003010,60,LOW,BNPL,227801.04,2026-03,103874.99,account across observation period; monthly scorecard is account-month
ACC0029030,BRW0001274,75,HIGH,CONSUMER,185177.84,2026-01,119705.77,account across observation period; monthly scorecard is account-month
ACC0029031,BRW0011748,15,MEDIUM,AUTO,390075.97,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0029032,BRW0003784,120,NPA,CREDIT_CARD,561604.17,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0029033,BRW0008303,180,MEDIUM,AUTO,39325.82,2026-04,186348.09,account across observation period; monthly scorecard is account-month
ACC0029034,BRW0004448,15,HIGH,CREDIT_CARD,446925.12,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0029035,BRW0006516,15,NPA,AUTO,572868.86,,0.0,account across observation period; monthly scorecard is account-month
ACC0029036,BRW0000930,75,HIGH,CREDIT_CARD,283109.82,2026-01,109025.4,account across observation period; monthly scorecard is account-month
ACC0029037,BRW0005159,45,MEDIUM,CONSUMER,675354.11,,0.0,account across observation period; monthly scorecard is account-month
ACC0029038,BRW0002180,30,LOW,AUTO,566645.08,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0029039,BRW0007178,45,LOW,BNPL,145041.55,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029040,BRW0001357,1,MEDIUM,CREDIT_CARD,272839.36,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029041,BRW0004812,120,MEDIUM,PERSONAL,694846.43,,0.0,account across observation period; monthly scorecard is account-month
ACC0029042,BRW0001870,15,LOW,PERSONAL,47267.95,,0.0,account across observation period; monthly scorecard is account-month
ACC0029043,BRW0001973,45,NPA,AUTO,350038.18,2026-02,37138.74,account across observation period; monthly scorecard is account-month
ACC0029044,BRW0011568,180,NPA,PERSONAL,690000.75,2026-02,36091.75,account across observation period; monthly scorecard is account-month
ACC0029045,BRW0007345,120,MEDIUM,PERSONAL,277884.64,,0.0,account across observation period; monthly scorecard is account-month
ACC0029046,BRW0001666,75,HIGH,AUTO,45374.9,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0029047,BRW0009101,1,LOW,AUTO,329958.75,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0029048,BRW0010820,15,NPA,CREDIT_CARD,253611.68,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0029049,BRW0003141,15,LOW,CONSUMER,628810.67,,0.0,account across observation period; monthly scorecard is account-month
ACC0029050,BRW0007431,0,MEDIUM,BNPL,187192.25,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0029051,BRW0002011,15,HIGH,PERSONAL,538734.54,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0029052,BRW0010801,0,LOW,PERSONAL,43248.47,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0029053,BRW0007540,60,NPA,BNPL,25066.28,2026-02,97877.19,account across observation period; monthly scorecard is account-month
ACC0029054,BRW0001190,15,HIGH,PERSONAL,287008.78,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0029055,BRW0006676,120,HIGH,CREDIT_CARD,470581.26,2026-07,15776.91,account across observation period; monthly scorecard is account-month
ACC0029056,BRW0009688,180,LOW,CREDIT_CARD,425226.65,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0029057,BRW0009409,90,MEDIUM,CONSUMER,596483.52,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0029058,BRW0001347,0,MEDIUM,PERSONAL,43638.04,,147795.38,account across observation period; monthly scorecard is account-month
ACC0029059,BRW0006402,15,LOW,CONSUMER,193252.14,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029060,BRW0007054,0,NPA,AUTO,245519.92,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0029061,BRW0002358,120,MEDIUM,AUTO,316081.17,,0.0,account across observation period; monthly scorecard is account-month
ACC0029062,BRW0009391,1,MEDIUM,CONSUMER,95748.14,2026-06,63057.399999999994,account across observation period; monthly scorecard is account-month
ACC0029063,BRW0002660,0,NPA,PERSONAL,517259.03,,0.0,account across observation period; monthly scorecard is account-month
ACC0029064,BRW0001571,75,MEDIUM,AUTO,229268.4,,114905.19,account across observation period; monthly scorecard is account-month
ACC0029065,BRW0002631,15,LOW,BNPL,282540.52,,0.0,account across observation period; monthly scorecard is account-month
ACC0029066,BRW0000107,60,LOW,CREDIT_CARD,80748.07,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0029067,BRW0001650,15,LOW,CONSUMER,375556.92,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029068,BRW0000939,45,NPA,PERSONAL,562905.45,2026-01,64419.68,account across observation period; monthly scorecard is account-month
ACC0029069,BRW0007338,120,HIGH,BNPL,601416.25,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029070,BRW0009954,60,LOW,CONSUMER,468111.62,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0029071,BRW0009355,45,LOW,BNPL,627986.57,,3538.21,account across observation period; monthly scorecard is account-month
ACC0029072,BRW0004214,90,HIGH,AUTO,216719.92,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0029073,BRW0008963,75,NPA,PERSONAL,540261.95,,66389.84,account across observation period; monthly scorecard is account-month
ACC0029074,BRW0007321,90,NPA,BNPL,579636.34,2026-07,51682.37,account across observation period; monthly scorecard is account-month
ACC0029075,BRW0011266,180,LOW,PERSONAL,633225.58,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029076,BRW0008732,0,MEDIUM,PERSONAL,297160.46,,0.0,account across observation period; monthly scorecard is account-month
ACC0029077,BRW0000188,180,LOW,CREDIT_CARD,309827.21,,0.0,account across observation period; monthly scorecard is account-month
ACC0029078,BRW0009432,30,NPA,AUTO,525631.31,,0.0,account across observation period; monthly scorecard is account-month
ACC0029079,BRW0001611,30,MEDIUM,PERSONAL,202670.73,,82499.22,account across observation period; monthly scorecard is account-month
ACC0029080,BRW0004890,120,MEDIUM,BNPL,115456.37,2026-03,32171.93,account across observation period; monthly scorecard is account-month
ACC0029081,BRW0006348,90,MEDIUM,PERSONAL,29447.68,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0029082,BRW0009994,180,NPA,CONSUMER,64669.16,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0029083,BRW0005328,5,LOW,CREDIT_CARD,71483.3,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0029084,BRW0008099,60,HIGH,PERSONAL,43937.55,2026-02,72140.4,account across observation period; monthly scorecard is account-month
ACC0029085,BRW0010685,75,MEDIUM,CREDIT_CARD,95631.4,2026-06,19401.01,account across observation period; monthly scorecard is account-month
ACC0029086,BRW0010673,180,HIGH,PERSONAL,452070.77,2026-02,279748.11,account across observation period; monthly scorecard is account-month
ACC0029087,BRW0002133,45,HIGH,CREDIT_CARD,83725.01,,0.0,account across observation period; monthly scorecard is account-month
ACC0029088,BRW0000698,1,LOW,AUTO,310387.8,2026-02,65782.45,account across observation period; monthly scorecard is account-month
ACC0029089,BRW0010823,30,NPA,CREDIT_CARD,260426.75,,0.0,account across observation period; monthly scorecard is account-month
ACC0029090,BRW0010172,15,MEDIUM,PERSONAL,695119.41,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0029091,BRW0008046,75,LOW,AUTO,600134.59,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029092,BRW0004304,75,MEDIUM,PERSONAL,304763.56,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029093,BRW0009391,15,NPA,BNPL,2360.42,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029094,BRW0003758,45,HIGH,AUTO,266942.11,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0029095,BRW0003472,180,MEDIUM,CONSUMER,48186.04,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0029096,BRW0002156,0,HIGH,CONSUMER,212729.61,2026-02,99808.42,account across observation period; monthly scorecard is account-month
ACC0029097,BRW0006240,45,LOW,BNPL,496083.83,2026-02,38314.33,account across observation period; monthly scorecard is account-month
ACC0029098,BRW0000052,15,HIGH,BNPL,432834.1,2026-02,113074.89,account across observation period; monthly scorecard is account-month
ACC0029099,BRW0011976,30,LOW,BNPL,670238.29,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0029100,BRW0000643,75,MEDIUM,AUTO,540763.62,2026-02,144508.35,account across observation period; monthly scorecard is account-month
ACC0029101,BRW0000242,0,HIGH,CREDIT_CARD,116146.25,2026-03,95484.25,account across observation period; monthly scorecard is account-month
ACC0029102,BRW0004990,90,LOW,PERSONAL,303252.99,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0029103,BRW0007568,15,NPA,PERSONAL,620445.05,,0.0,account across observation period; monthly scorecard is account-month
ACC0029104,BRW0006406,1,HIGH,PERSONAL,178629.44,2026-02,103543.55,account across observation period; monthly scorecard is account-month
ACC0029105,BRW0005783,15,HIGH,PERSONAL,354395.12,2026-06,136178.3,account across observation period; monthly scorecard is account-month
ACC0029106,BRW0009155,30,MEDIUM,BNPL,604304.22,2026-04,187844.94,account across observation period; monthly scorecard is account-month
ACC0029107,BRW0000262,60,HIGH,AUTO,289196.41,2026-05,130945.7,account across observation period; monthly scorecard is account-month
ACC0029108,BRW0000580,180,NPA,CONSUMER,49940.4,,0.0,account across observation period; monthly scorecard is account-month
ACC0029109,BRW0001103,1,LOW,AUTO,60108.68,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0029110,BRW0004405,90,MEDIUM,CONSUMER,123332.35,2026-03,0.0,account across observation period; monthly scorecard is account-month
