target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,target_date_parsed,month
TGT0034306,ACC0022476,CMP0000112,2026-02-15,8,WHATSAPP,EXPIRED,2026-02-15,2026-02
TGT0034307,ACC0004418,CMP0000018,2026-04-07,8,VOICE,CONTACTED,2026-04-07,2026-04
TGT0034308,ACC0024678,CMP0000046,2026-06-22,6,VOICE,CONTACTED,2026-06-22,2026-06
TGT0034309,ACC0002255,CMP0000090,2026-07-27,9,WHATSAPP,CONTACTED,2026-07-27,2026-07
TGT0034310,ACC0011328,CMP0000067,2026-06-12,10,SMS,CONTACTED,2026-06-12,2026-06
TGT0034311,ACC0000691,CMP0000019,2026-01-11,8,VOICE,EXPIRED,2026-01-11,2026-01
TGT0034312,ACC0008660,CMP0000082,2026-03-14,7,FIELD,CONTACTED,2026-03-14,2026-03
TGT0034313,ACC0002392,CMP0000044,2026-02-08,5,FIELD,SKIPPED,2026-02-08,2026-02
TGT0034314,ACC0001798,CMP0000068,2026-04-27,10,SMS,CONTACTED,2026-04-27,2026-04
TGT0034315,ACC0007012,CMP0000073,2026-03-03,5,WHATSAPP,SKIPPED,2026-03-03,2026-03
TGT0034316,ACC0003820,CMP0000067,2026-07-31,2,WHATSAPP,QUEUED,2026-07-31,2026-07
TGT0034317,ACC0005402,CMP0000040,2026-01-09,8,WHATSAPP,QUEUED,2026-01-09,2026-01
TGT0034318,ACC0009936,CMP0000067,2026-05-02,7,SMS,EXPIRED,2026-05-02,2026-05
TGT0034319,ACC0029608,CMP0000013,2026-05-19,7,FIELD,QUEUED,2026-05-19,2026-05
TGT0034320,ACC0021311,CMP0000117,2026-02-20,4,WHATSAPP,QUEUED,2026-02-20,2026-02
TGT0034321,ACC0000863,CMP0000059,2026-05-18,4,SMS,SKIPPED,2026-05-18,2026-05
TGT0034322,ACC0003293,CMP0000054,2026-04-01,1,VOICE,SKIPPED,2026-04-01,2026-04
TGT0034323,ACC0011290,CMP0000073,2026-05-30,7,VOICE,EXPIRED,2026-05-30,2026-05
TGT0034324,ACC0027618,CMP0000046,2026-05-16,1,VOICE,SKIPPED,2026-05-16,2026-05
TGT0034325,ACC0004672,CMP0000061,2026-04-20,8,VOICE,EXPIRED,2026-04-20,2026-04
TGT0034326,ACC0023784,CMP0000056,2026-05-31,4,VOICE,CONTACTED,2026-05-31,2026-05
TGT0034327,ACC0027693,CMP0000099,2026-05-07,5,VOICE,EXPIRED,2026-05-07,2026-05
TGT0034328,ACC0009787,CMP0000019,2026-06-12,3,VOICE,CONTACTED,2026-06-12,2026-06
TGT0034329,ACC0011928,CMP0000066,2026-07-21,4,FIELD,EXPIRED,2026-07-21,2026-07
TGT0034330,ACC0017401,CMP0000101,2026-01-03,3,FIELD,CONTACTED,2026-01-03,2026-01
TGT0034331,ACC0020902,CMP0000071,2026-02-23,10,VOICE,CONTACTED,2026-02-23,2026-02
TGT0034332,ACC0001610,CMP0000068,2026-02-25,2,FIELD,QUEUED,2026-02-25,2026-02
TGT0034333,ACC0026470,CMP0000054,2026-01-07,1,FIELD,QUEUED,2026-01-07,2026-01
TGT0034334,ACC0014913,CMP0000066,2026-06-23,8,FIELD,QUEUED,2026-06-23,2026-06
TGT0034335,ACC0003409,CMP0000037,2026-02-19,6,FIELD,SKIPPED,2026-02-19,2026-02
TGT0034336,ACC0026154,CMP0000100,2026-08-08,10,SMS,QUEUED,2026-08-08,2026-08
TGT0034337,ACC0025125,CMP0000097,2026-04-11,5,SMS,EXPIRED,2026-04-11,2026-04
TGT0034338,ACC0028973,CMP0000113,2026-06-16,8,SMS,CONTACTED,2026-06-16,2026-06
TGT0034339,ACC0015548,CMP0000079,2026-01-30,8,SMS,QUEUED,2026-01-30,2026-01
TGT0034340,ACC0005313,CMP0000100,2026-05-04,5,WHATSAPP,QUEUED,2026-05-04,2026-05
TGT0034341,ACC0018376,CMP0000089,2026-01-15,1,VOICE,EXPIRED,2026-01-15,2026-01
TGT0034342,ACC0020839,CMP0000078,2026-05-05,9,SMS,QUEUED,2026-05-05,2026-05
TGT0034343,ACC0015681,CMP0000077,2026-02-10,10,VOICE,SKIPPED,2026-02-10,2026-02
TGT0034344,ACC0012309,CMP0000074,2026-03-30,2,WHATSAPP,QUEUED,2026-03-30,2026-03
TGT0034345,ACC0006690,CMP0000097,2026-02-12,5,FIELD,QUEUED,2026-02-12,2026-02
TGT0034346,ACC0016988,CMP0000117,2026-04-02,7,VOICE,CONTACTED,2026-04-02,2026-04
TGT0034347,ACC0017880,CMP0000011,2026-07-12,1,SMS,EXPIRED,2026-07-12,2026-07
TGT0034348,ACC0022503,CMP0000031,2026-02-24,6,SMS,SKIPPED,2026-02-24,2026-02
TGT0034349,ACC0024634,CMP0000079,2026-07-18,7,WHATSAPP,SKIPPED,2026-07-18,2026-07
TGT0034350,ACC0010589,CMP0000088,2026-06-14,6,FIELD,CONTACTED,2026-06-14,2026-06
TGT0034351,ACC0019058,CMP0000057,2026-06-05,6,VOICE,CONTACTED,2026-06-05,2026-06
TGT0034352,ACC0005652,CMP0000119,2026-02-20,10,VOICE,CONTACTED,2026-02-20,2026-02
TGT0034353,ACC0019991,CMP0000060,2026-04-26,3,SMS,SKIPPED,2026-04-26,2026-04
TGT0034354,ACC0022893,CMP0000120,2026-03-06,1,WHATSAPP,EXPIRED,2026-03-06,2026-03
TGT0034355,ACC0023506,CMP0000052,2026-05-14,8,WHATSAPP,EXPIRED,2026-05-14,2026-05
TGT0034356,ACC0003762,CMP0000074,2026-01-30,5,VOICE,EXPIRED,2026-01-30,2026-01
TGT0034357,ACC0012085,CMP0000030,2026-05-19,5,SMS,EXPIRED,2026-05-19,2026-05
TGT0034358,ACC0012458,CMP0000009,2026-07-15,10,VOICE,CONTACTED,2026-07-15,2026-07
TGT0034359,ACC0003327,CMP0000087,2026-04-14,1,WHATSAPP,SKIPPED,2026-04-14,2026-04
TGT0034360,ACC0022897,CMP0000086,2026-04-10,8,WHATSAPP,EXPIRED,2026-04-10,2026-04
TGT0034361,ACC0017391,CMP0000007,2026-06-16,2,VOICE,QUEUED,2026-06-16,2026-06
TGT0034362,ACC0022559,CMP0000057,2026-07-12,9,VOICE,SKIPPED,2026-07-12,2026-07
TGT0034363,ACC0001955,CMP0000006,2026-04-04,2,VOICE,CONTACTED,2026-04-04,2026-04
TGT0034364,ACC0003159,CMP0000088,2026-07-03,9,SMS,QUEUED,2026-07-03,2026-07
TGT0034365,ACC0021694,CMP0000011,2026-01-10,8,FIELD,SKIPPED,2026-01-10,2026-01
TGT0034366,ACC0018638,CMP0000087,2026-04-15,6,VOICE,QUEUED,2026-04-15,2026-04
TGT0034367,ACC0020004,CMP0000082,2026-04-07,7,VOICE,EXPIRED,2026-04-07,2026-04
TGT0034368,ACC0019492,CMP0000111,2026-06-09,9,VOICE,SKIPPED,2026-06-09,2026-06
TGT0034369,ACC0024724,CMP0000056,2026-04-06,4,SMS,CONTACTED,2026-04-06,2026-04
TGT0034370,ACC0014471,CMP0000006,2026-04-18,3,SMS,CONTACTED,2026-04-18,2026-04
TGT0034371,ACC0020123,CMP0000006,2026-04-28,4,VOICE,EXPIRED,2026-04-28,2026-04
TGT0034372,ACC0007460,CMP0000044,2026-01-09,3,VOICE,SKIPPED,2026-01-09,2026-01
TGT0034373,ACC0018774,CMP0000115,2026-07-29,4,WHATSAPP,CONTACTED,2026-07-29,2026-07
TGT0034374,ACC0024524,CMP0000073,2026-04-19,5,SMS,CONTACTED,2026-04-19,2026-04
TGT0034375,ACC0026337,CMP0000095,2026-04-10,4,FIELD,CONTACTED,2026-04-10,2026-04
TGT0034376,ACC0020756,CMP0000096,2026-01-01,1,VOICE,CONTACTED,2026-01-01,2026-01
TGT0034377,ACC0015196,CMP0000100,2026-06-13,2,WHATSAPP,QUEUED,2026-06-13,2026-06
TGT0034378,ACC0017952,CMP0000110,2026-04-03,4,FIELD,QUEUED,2026-04-03,2026-04
TGT0034379,ACC0024884,CMP0000089,2026-01-23,1,VOICE,QUEUED,2026-01-23,2026-01
TGT0034380,ACC0021512,CMP0000120,2026-03-23,1,FIELD,SKIPPED,2026-03-23,2026-03
TGT0034381,ACC0029869,CMP0000076,2026-05-31,3,VOICE,EXPIRED,2026-05-31,2026-05
TGT0034382,ACC0019070,CMP0000003,2026-06-18,6,VOICE,QUEUED,2026-06-18,2026-06
TGT0034383,ACC0019797,CMP0000044,2026-04-22,10,FIELD,SKIPPED,2026-04-22,2026-04
TGT0034384,ACC0021604,CMP0000010,2026-04-13,7,SMS,QUEUED,2026-04-13,2026-04
TGT0034385,ACC0009598,CMP0000024,2026-03-20,1,FIELD,QUEUED,2026-03-20,2026-03
TGT0034386,ACC0009117,CMP0000065,2026-07-31,9,WHATSAPP,SKIPPED,2026-07-31,2026-07
TGT0034387,ACC0008767,CMP0000029,2026-05-15,9,SMS,QUEUED,2026-05-15,2026-05
TGT0034388,ACC0007216,CMP0000117,2026-04-08,7,VOICE,CONTACTED,2026-04-08,2026-04
TGT0034389,ACC0027114,CMP0000113,2026-06-15,1,FIELD,SKIPPED,2026-06-15,2026-06
TGT0034390,ACC0025516,CMP0000116,2026-04-14,10,FIELD,EXPIRED,2026-04-14,2026-04
TGT0034391,ACC0011430,CMP0000104,2026-06-28,8,SMS,SKIPPED,2026-06-28,2026-06
TGT0034392,ACC0027366,CMP0000034,2026-06-15,6,SMS,EXPIRED,2026-06-15,2026-06
TGT0034393,ACC0022343,CMP0000002,2026-01-03,9,VOICE,SKIPPED,2026-01-03,2026-01
TGT0034394,ACC0020104,CMP0000105,2026-01-22,6,FIELD,EXPIRED,2026-01-22,2026-01
TGT0034395,ACC0006722,CMP0000074,2026-07-15,5,VOICE,CONTACTED,2026-07-15,2026-07
TGT0034396,ACC0000259,CMP0000005,2026-04-10,4,FIELD,CONTACTED,2026-04-10,2026-04
TGT0034397,ACC0013334,CMP0000070,2026-03-30,5,WHATSAPP,EXPIRED,2026-03-30,2026-03
TGT0034398,ACC0029292,CMP0000108,2026-01-14,9,VOICE,EXPIRED,2026-01-14,2026-01
TGT0034399,ACC0023531,CMP0000006,2026-02-05,9,WHATSAPP,SKIPPED,2026-02-05,2026-02
TGT0034400,ACC0000261,CMP0000083,2026-07-09,7,VOICE,QUEUED,2026-07-09,2026-07
TGT0034401,ACC0014862,CMP0000025,2026-01-16,2,VOICE,SKIPPED,2026-01-16,2026-01
TGT0034402,ACC0009681,CMP0000050,2026-04-25,5,FIELD,SKIPPED,2026-04-25,2026-04
TGT0034403,ACC0014839,CMP0000031,2026-05-17,9,VOICE,CONTACTED,2026-05-17,2026-05
TGT0034404,ACC0024538,CMP0000117,2026-03-15,2,WHATSAPP,QUEUED,2026-03-15,2026-03
TGT0034405,ACC0019288,CMP0000105,2026-07-27,10,WHATSAPP,EXPIRED,2026-07-27,2026-07
TGT0034406,ACC0011790,CMP0000098,2026-03-31,1,FIELD,CONTACTED,2026-03-31,2026-03
TGT0034407,ACC0001167,CMP0000038,2026-07-29,3,WHATSAPP,SKIPPED,2026-07-29,2026-07
TGT0034408,ACC0029599,CMP0000077,2026-07-05,5,FIELD,EXPIRED,2026-07-05,2026-07
TGT0034409,ACC0006682,CMP0000087,2026-05-31,2,SMS,SKIPPED,2026-05-31,2026-05
TGT0034410,ACC0012641,CMP0000113,2026-01-27,8,SMS,EXPIRED,2026-01-27,2026-01
TGT0034411,ACC0013608,CMP0000001,2026-02-27,10,FIELD,SKIPPED,2026-02-27,2026-02
TGT0034412,ACC0004582,CMP0000038,2026-07-30,8,VOICE,QUEUED,2026-07-30,2026-07
TGT0034413,ACC0012637,CMP0000042,2026-01-14,2,WHATSAPP,QUEUED,2026-01-14,2026-01
TGT0034414,ACC0004879,CMP0000009,2026-03-07,3,SMS,SKIPPED,2026-03-07,2026-03
TGT0034415,ACC0010028,CMP0000010,2026-07-20,9,VOICE,QUEUED,2026-07-20,2026-07
TGT0034416,ACC0023141,CMP0000034,2026-07-11,5,FIELD,SKIPPED,2026-07-11,2026-07
TGT0034417,ACC0014921,CMP0000079,2026-04-28,3,WHATSAPP,SKIPPED,2026-04-28,2026-04
TGT0034418,ACC0014000,CMP0000050,2026-05-18,6,FIELD,SKIPPED,2026-05-18,2026-05
TGT0034419,ACC0016426,CMP0000021,2026-01-10,9,WHATSAPP,EXPIRED,2026-01-10,2026-01
TGT0034420,ACC0016460,CMP0000059,2026-07-09,1,WHATSAPP,CONTACTED,2026-07-09,2026-07
TGT0034421,ACC0027473,CMP0000097,2026-03-14,8,SMS,EXPIRED,2026-03-14,2026-03
TGT0034422,ACC0003266,CMP0000096,2026-04-17,3,FIELD,SKIPPED,2026-04-17,2026-04
TGT0034423,ACC0006931,CMP0000021,2026-02-14,8,VOICE,CONTACTED,2026-02-14,2026-02
TGT0034424,ACC0024691,CMP0000063,2026-04-15,8,FIELD,SKIPPED,2026-04-15,2026-04
TGT0034425,ACC0017278,CMP0000059,2026-02-10,6,WHATSAPP,QUEUED,2026-02-10,2026-02
TGT0034426,ACC0015999,CMP0000069,2026-07-13,4,VOICE,QUEUED,2026-07-13,2026-07
TGT0034427,ACC0000097,CMP0000030,2026-02-10,1,VOICE,CONTACTED,2026-02-10,2026-02
TGT0034428,ACC0001423,CMP0000099,2026-06-25,2,FIELD,SKIPPED,2026-06-25,2026-06
TGT0034429,ACC0015809,CMP0000089,2026-04-13,7,WHATSAPP,EXPIRED,2026-04-13,2026-04
TGT0034430,ACC0016257,CMP0000045,2026-04-26,3,WHATSAPP,EXPIRED,2026-04-26,2026-04
TGT0034431,ACC0002694,CMP0000058,2026-02-03,2,SMS,EXPIRED,2026-02-03,2026-02
TGT0034432,ACC0015787,CMP0000112,2026-07-02,8,SMS,SKIPPED,2026-07-02,2026-07
TGT0034433,ACC0016992,CMP0000021,2026-05-03,9,VOICE,QUEUED,2026-05-03,2026-05
TGT0034434,ACC0012614,CMP0000011,2026-03-25,5,VOICE,CONTACTED,2026-03-25,2026-03
TGT0034435,ACC0019755,CMP0000049,2026-08-07,5,FIELD,EXPIRED,2026-08-07,2026-08
TGT0034436,ACC0018906,CMP0000058,2026-06-04,1,VOICE,EXPIRED,2026-06-04,2026-06
TGT0034437,ACC0020229,CMP0000114,2026-04-30,1,FIELD,QUEUED,2026-04-30,2026-04
TGT0034438,ACC0018908,CMP0000038,2026-06-09,4,FIELD,CONTACTED,2026-06-09,2026-06
TGT0034439,ACC0008144,CMP0000003,2026-03-30,4,VOICE,CONTACTED,2026-03-30,2026-03
TGT0034440,ACC0017099,CMP0000114,2026-02-19,5,SMS,CONTACTED,2026-02-19,2026-02
TGT0034441,ACC0013796,CMP0000019,2026-08-02,9,SMS,CONTACTED,2026-08-02,2026-08
TGT0034442,ACC0000096,CMP0000024,2026-05-28,2,SMS,EXPIRED,2026-05-28,2026-05
TGT0034443,ACC0019880,CMP0000090,2026-04-16,3,VOICE,SKIPPED,2026-04-16,2026-04
TGT0034444,ACC0022540,CMP0000084,2026-02-11,9,VOICE,SKIPPED,2026-02-11,2026-02
TGT0034445,ACC0023461,CMP0000010,2026-07-03,10,VOICE,SKIPPED,2026-07-03,2026-07
TGT0034446,ACC0026209,CMP0000068,2026-07-09,5,VOICE,SKIPPED,2026-07-09,2026-07
TGT0034447,ACC0025859,CMP0000118,2026-03-15,9,VOICE,EXPIRED,2026-03-15,2026-03
TGT0034448,ACC0011284,CMP0000074,2026-04-10,1,SMS,CONTACTED,2026-04-10,2026-04
TGT0034449,ACC0003359,CMP0000016,2026-07-23,4,WHATSAPP,CONTACTED,2026-07-23,2026-07
TGT0034450,ACC0024080,CMP0000044,2026-05-27,7,FIELD,SKIPPED,2026-05-27,2026-05
TGT0034451,ACC0024904,CMP0000064,2026-01-24,3,SMS,SKIPPED,2026-01-24,2026-01
TGT0034452,ACC0013043,CMP0000063,2026-04-05,6,VOICE,CONTACTED,2026-04-05,2026-04
TGT0034453,ACC0000405,CMP0000006,2026-07-09,8,SMS,CONTACTED,2026-07-09,2026-07
TGT0034454,ACC0029156,CMP0000063,2026-02-07,10,WHATSAPP,QUEUED,2026-02-07,2026-02
TGT0034455,ACC0028216,CMP0000004,2026-07-17,5,FIELD,EXPIRED,2026-07-17,2026-07
TGT0034456,ACC0019529,CMP0000096,2026-02-08,7,VOICE,CONTACTED,2026-02-08,2026-02
TGT0034457,ACC0015976,CMP0000048,2026-07-18,4,FIELD,QUEUED,2026-07-18,2026-07
TGT0034458,ACC0028683,CMP0000008,2026-04-12,4,WHATSAPP,SKIPPED,2026-04-12,2026-04
TGT0034459,ACC0008534,CMP0000050,2026-04-04,8,SMS,CONTACTED,2026-04-04,2026-04
TGT0034460,ACC0014599,CMP0000056,2026-07-06,5,WHATSAPP,QUEUED,2026-07-06,2026-07
TGT0034461,ACC0025710,CMP0000050,2026-04-27,2,WHATSAPP,EXPIRED,2026-04-27,2026-04
TGT0034462,ACC0003427,CMP0000044,2026-05-28,9,SMS,EXPIRED,2026-05-28,2026-05
TGT0034463,ACC0020171,CMP0000091,2026-05-26,2,WHATSAPP,CONTACTED,2026-05-26,2026-05
TGT0034464,ACC0023234,CMP0000014,2026-06-03,2,WHATSAPP,EXPIRED,2026-06-03,2026-06
TGT0034465,ACC0028283,CMP0000046,2026-05-04,9,VOICE,QUEUED,2026-05-04,2026-05
TGT0034466,ACC0003479,CMP0000039,2026-06-25,10,FIELD,CONTACTED,2026-06-25,2026-06
TGT0034467,ACC0029313,CMP0000090,2026-06-14,8,VOICE,EXPIRED,2026-06-14,2026-06
TGT0034468,ACC0021402,CMP0000004,2026-01-03,3,VOICE,CONTACTED,2026-01-03,2026-01
TGT0034469,ACC0005280,CMP0000075,2026-01-29,10,WHATSAPP,QUEUED,2026-01-29,2026-01
TGT0034470,ACC0009581,CMP0000029,2026-06-25,2,SMS,EXPIRED,2026-06-25,2026-06
TGT0034471,ACC0008676,CMP0000079,2026-03-02,10,FIELD,SKIPPED,2026-03-02,2026-03
TGT0034472,ACC0016336,CMP0000087,2026-07-12,9,VOICE,CONTACTED,2026-07-12,2026-07
TGT0034473,ACC0006502,CMP0000013,2026-04-24,4,FIELD,QUEUED,2026-04-24,2026-04
TGT0034474,ACC0028604,CMP0000043,2026-07-08,9,SMS,CONTACTED,2026-07-08,2026-07
TGT0034475,ACC0020692,CMP0000084,2026-05-06,9,SMS,QUEUED,2026-05-06,2026-05
TGT0034476,ACC0023539,CMP0000046,2026-04-19,2,FIELD,EXPIRED,2026-04-19,2026-04
TGT0034477,ACC0018776,CMP0000027,2026-03-09,7,FIELD,CONTACTED,2026-03-09,2026-03
TGT0034478,ACC0007295,CMP0000020,2026-07-13,4,FIELD,EXPIRED,2026-07-13,2026-07
TGT0034479,ACC0006076,CMP0000064,2026-07-02,9,WHATSAPP,EXPIRED,2026-07-02,2026-07
TGT0034480,ACC0008865,CMP0000014,2026-06-17,6,VOICE,EXPIRED,2026-06-17,2026-06
TGT0034481,ACC0020968,CMP0000076,2026-01-31,6,FIELD,EXPIRED,2026-01-31,2026-01
TGT0034482,ACC0010782,CMP0000068,2026-05-21,5,WHATSAPP,SKIPPED,2026-05-21,2026-05
TGT0034483,ACC0019233,CMP0000112,2026-01-14,10,SMS,EXPIRED,2026-01-14,2026-01
TGT0034484,ACC0017976,CMP0000042,2026-04-30,1,SMS,SKIPPED,2026-04-30,2026-04
TGT0034485,ACC0010707,CMP0000044,2026-03-29,9,SMS,EXPIRED,2026-03-29,2026-03
TGT0034486,ACC0003612,CMP0000007,2026-02-08,9,FIELD,EXPIRED,2026-02-08,2026-02
TGT0034487,ACC0007839,CMP0000079,2026-06-02,7,SMS,QUEUED,2026-06-02,2026-06
TGT0034488,ACC0029455,CMP0000005,2026-01-12,9,SMS,EXPIRED,2026-01-12,2026-01
TGT0034489,ACC0014983,CMP0000052,2026-03-27,7,WHATSAPP,QUEUED,2026-03-27,2026-03
TGT0034490,ACC0026155,CMP0000060,2026-05-13,5,SMS,EXPIRED,2026-05-13,2026-05
TGT0034491,ACC0019033,CMP0000015,2026-07-29,8,FIELD,QUEUED,2026-07-29,2026-07
TGT0034492,ACC0023194,CMP0000051,2026-07-04,9,WHATSAPP,SKIPPED,2026-07-04,2026-07
TGT0034493,ACC0015921,CMP0000078,2026-02-07,3,WHATSAPP,QUEUED,2026-02-07,2026-02
TGT0034494,ACC0026697,CMP0000072,2026-04-23,8,FIELD,SKIPPED,2026-04-23,2026-04
TGT0034495,ACC0021605,CMP0000065,2026-05-17,7,WHATSAPP,EXPIRED,2026-05-17,2026-05
TGT0034496,ACC0008540,CMP0000113,2026-05-28,1,FIELD,SKIPPED,2026-05-28,2026-05
TGT0034497,ACC0007497,CMP0000096,2026-01-25,1,VOICE,SKIPPED,2026-01-25,2026-01
TGT0034498,ACC0008286,CMP0000022,2026-04-02,10,VOICE,QUEUED,2026-04-02,2026-04
TGT0034499,ACC0002320,CMP0000093,2026-07-15,8,SMS,EXPIRED,2026-07-15,2026-07
TGT0034500,ACC0004842,CMP0000025,2026-03-29,2,FIELD,CONTACTED,2026-03-29,2026-03
TGT0034501,ACC0003320,CMP0000117,2026-03-28,5,FIELD,CONTACTED,2026-03-28,2026-03
TGT0034502,ACC0000295,CMP0000093,2026-06-15,1,FIELD,EXPIRED,2026-06-15,2026-06
TGT0034503,ACC0024364,CMP0000021,2026-05-10,6,WHATSAPP,SKIPPED,2026-05-10,2026-05
TGT0034504,ACC0015854,CMP0000090,2026-06-11,4,FIELD,SKIPPED,2026-06-11,2026-06
TGT0034505,ACC0006202,CMP0000046,2026-08-03,7,FIELD,EXPIRED,2026-08-03,2026-08
TGT0034506,ACC0016972,CMP0000086,2026-07-13,10,SMS,SKIPPED,2026-07-13,2026-07
TGT0034507,ACC0000918,CMP0000032,2026-07-31,7,FIELD,EXPIRED,2026-07-31,2026-07
TGT0034508,ACC0008783,CMP0000025,2026-06-05,3,WHATSAPP,EXPIRED,2026-06-05,2026-06
TGT0034509,ACC0026449,CMP0000059,2026-02-08,3,SMS,CONTACTED,2026-02-08,2026-02
TGT0034510,ACC0006167,CMP0000073,2026-05-19,8,VOICE,SKIPPED,2026-05-19,2026-05
TGT0034511,ACC0003950,CMP0000013,2026-05-31,9,SMS,SKIPPED,2026-05-31,2026-05
TGT0034512,ACC0017464,CMP0000105,2026-03-15,10,SMS,EXPIRED,2026-03-15,2026-03
TGT0034513,ACC0025769,CMP0000048,2026-04-20,6,WHATSAPP,CONTACTED,2026-04-20,2026-04
TGT0034514,ACC0000883,CMP0000024,2026-08-07,9,VOICE,EXPIRED,2026-08-07,2026-08
TGT0034515,ACC0013078,CMP0000068,2026-05-16,4,SMS,QUEUED,2026-05-16,2026-05
TGT0034516,ACC0005551,CMP0000008,2026-08-07,8,VOICE,EXPIRED,2026-08-07,2026-08
TGT0034517,ACC0000598,CMP0000109,2026-07-11,4,FIELD,SKIPPED,2026-07-11,2026-07
TGT0034518,ACC0016703,CMP0000097,2026-05-29,6,VOICE,QUEUED,2026-05-29,2026-05
TGT0034519,ACC0025546,CMP0000028,2026-05-28,6,SMS,CONTACTED,2026-05-28,2026-05
TGT0034520,ACC0000630,CMP0000107,2026-02-17,4,FIELD,QUEUED,2026-02-17,2026-02
TGT0034521,ACC0016625,CMP0000089,2026-06-29,4,FIELD,SKIPPED,2026-06-29,2026-06
TGT0034522,ACC0003463,CMP0000116,2026-01-17,6,VOICE,EXPIRED,2026-01-17,2026-01
TGT0034523,ACC0003634,CMP0000026,2026-06-26,8,WHATSAPP,QUEUED,2026-06-26,2026-06
TGT0034524,ACC0017997,CMP0000046,2026-03-09,5,WHATSAPP,QUEUED,2026-03-09,2026-03
TGT0034525,ACC0010652,CMP0000052,2026-06-22,5,SMS,SKIPPED,2026-06-22,2026-06
TGT0034526,ACC0019165,CMP0000081,2026-04-03,7,WHATSAPP,QUEUED,2026-04-03,2026-04
TGT0034527,ACC0018510,CMP0000051,2026-07-01,2,FIELD,EXPIRED,2026-07-01,2026-07
TGT0034528,ACC0027016,CMP0000118,2026-01-08,1,VOICE,QUEUED,2026-01-08,2026-01
TGT0034529,ACC0025879,CMP0000065,2026-02-11,10,WHATSAPP,QUEUED,2026-02-11,2026-02
TGT0034530,ACC0015370,CMP0000064,2026-05-27,3,VOICE,CONTACTED,2026-05-27,2026-05
TGT0034531,ACC0007701,CMP0000084,2026-06-21,6,SMS,QUEUED,2026-06-21,2026-06
TGT0034532,ACC0011552,CMP0000004,2026-06-06,2,VOICE,EXPIRED,2026-06-06,2026-06
TGT0034533,ACC0003588,CMP0000107,2026-01-11,8,WHATSAPP,CONTACTED,2026-01-11,2026-01
TGT0034534,ACC0023316,CMP0000107,2026-02-03,7,FIELD,QUEUED,2026-02-03,2026-02
TGT0034535,ACC0029883,CMP0000093,2026-06-20,9,WHATSAPP,SKIPPED,2026-06-20,2026-06
TGT0034536,ACC0027191,CMP0000094,2026-04-07,1,WHATSAPP,EXPIRED,2026-04-07,2026-04
TGT0034537,ACC0021355,CMP0000015,2026-05-08,2,SMS,CONTACTED,2026-05-08,2026-05
TGT0034538,ACC0028615,CMP0000080,2026-02-20,9,FIELD,QUEUED,2026-02-20,2026-02
TGT0034539,ACC0015413,CMP0000107,2026-08-01,4,FIELD,SKIPPED,2026-08-01,2026-08
TGT0034540,ACC0014904,CMP0000088,2026-02-16,8,FIELD,EXPIRED,2026-02-16,2026-02
TGT0034541,ACC0008666,CMP0000027,2026-08-03,9,WHATSAPP,EXPIRED,2026-08-03,2026-08
TGT0034542,ACC0025335,CMP0000061,2026-01-20,6,FIELD,CONTACTED,2026-01-20,2026-01
TGT0034543,ACC0015479,CMP0000119,2026-06-06,5,FIELD,QUEUED,2026-06-06,2026-06
TGT0034544,ACC0013229,CMP0000089,2026-05-13,7,WHATSAPP,QUEUED,2026-05-13,2026-05
TGT0034545,ACC0016778,CMP0000036,2026-01-31,8,SMS,SKIPPED,2026-01-31,2026-01
TGT0034546,ACC0011145,CMP0000071,2026-03-28,2,SMS,EXPIRED,2026-03-28,2026-03
TGT0034547,ACC0023699,CMP0000034,2026-05-25,8,FIELD,EXPIRED,2026-05-25,2026-05
TGT0034548,ACC0019267,CMP0000093,2026-07-12,4,FIELD,EXPIRED,2026-07-12,2026-07
TGT0034549,ACC0017654,CMP0000050,2026-05-07,6,SMS,CONTACTED,2026-05-07,2026-05
TGT0034550,ACC0017400,CMP0000053,2026-05-02,1,FIELD,EXPIRED,2026-05-02,2026-05
TGT0034551,ACC0019977,CMP0000050,2026-05-15,8,FIELD,QUEUED,2026-05-15,2026-05
TGT0034552,ACC0010954,CMP0000062,2026-07-29,1,VOICE,SKIPPED,2026-07-29,2026-07
TGT0034553,ACC0000465,CMP0000013,2026-02-11,6,SMS,SKIPPED,2026-02-11,2026-02
TGT0034554,ACC0011448,CMP0000074,2026-06-17,9,WHATSAPP,CONTACTED,2026-06-17,2026-06
TGT0034555,ACC0006943,CMP0000046,2026-04-18,6,WHATSAPP,QUEUED,2026-04-18,2026-04
TGT0034556,ACC0011346,CMP0000010,2026-06-19,10,VOICE,CONTACTED,2026-06-19,2026-06
TGT0034557,ACC0016714,CMP0000085,2026-06-29,8,WHATSAPP,CONTACTED,2026-06-29,2026-06
TGT0034558,ACC0021486,CMP0000092,2026-05-26,9,VOICE,SKIPPED,2026-05-26,2026-05
TGT0034559,ACC0017175,CMP0000059,2026-07-15,3,FIELD,EXPIRED,2026-07-15,2026-07
TGT0034560,ACC0026147,CMP0000039,2026-03-19,4,SMS,QUEUED,2026-03-19,2026-03
TGT0034561,ACC0010364,CMP0000102,2026-06-08,2,WHATSAPP,QUEUED,2026-06-08,2026-06
TGT0034562,ACC0016046,CMP0000004,2026-07-31,3,FIELD,CONTACTED,2026-07-31,2026-07
