raw_borrower_id,canonical_borrower_id,resolution_method,resolution_confidence,account_count
BRW0003477,BRW::BRW0003477,stable_borrower_id,HIGH,3.0
BRW0008184,BRW::BRW0008184,stable_borrower_id,HIGH,1.0
BRW0010485,BRW::BRW0010485,stable_borrower_id,HIGH,
BRW0000588,BRW::BRW0000588,stable_borrower_id,HIGH,1.0
BRW0008813,BRW::BRW0008813,stable_borrower_id,HIGH,4.0
BRW0010557,BRW::BRW0010557,stable_borrower_id,HIGH,1.0
BRW0005188,BRW::BRW0005188,stable_borrower_id,HIGH,1.0
BRW0009191,BRW::BRW0009191,stable_borrower_id,HIGH,
BRW0004297,BRW::BRW0004297,stable_borrower_id,HIGH,2.0
BRW0002315,BRW::BRW0002315,stable_borrower_id,HIGH,1.0
BRW0009791,BRW::BRW0009791,stable_borrower_id,HIGH,1.0
BRW0003734,BRW::BRW0003734,stable_borrower_id,HIGH,2.0
BRW0009085,BRW::BRW0009085,stable_borrower_id,HIGH,2.0
BRW0003785,BRW::BRW0003785,stable_borrower_id,HIGH,
BRW0004789,BRW::BRW0004789,stable_borrower_id,HIGH,4.0
BRW0008222,BRW::BRW0008222,stable_borrower_id,HIGH,4.0
BRW0004097,BRW::BRW0004097,stable_borrower_id,HIGH,2.0
BRW0009694,BRW::BRW0009694,stable_borrower_id,HIGH,4.0
BRW0000467,BRW::BRW0000467,stable_borrower_id,HIGH,3.0
BRW0000141,BRW::BRW0000141,stable_borrower_id,HIGH,2.0
BRW0000981,BRW::BRW0000981,stable_borrower_id,HIGH,6.0
BRW0003076,BRW::BRW0003076,stable_borrower_id,HIGH,
BRW0000648,BRW::BRW0000648,stable_borrower_id,HIGH,6.0
BRW0004569,BRW::BRW0004569,stable_borrower_id,HIGH,
BRW0000293,BRW::BRW0000293,stable_borrower_id,HIGH,2.0
BRW0009076,BRW::BRW0009076,stable_borrower_id,HIGH,3.0
BRW0001835,BRW::BRW0001835,stable_borrower_id,HIGH,2.0
BRW0011665,BRW::BRW0011665,stable_borrower_id,HIGH,
BRW0010286,BRW::BRW0010286,stable_borrower_id,HIGH,2.0
BRW0008333,BRW::BRW0008333,stable_borrower_id,HIGH,4.0
BRW0009578,BRW::BRW0009578,stable_borrower_id,HIGH,1.0
BRW0009300,BRW::BRW0009300,stable_borrower_id,HIGH,3.0
BRW0010147,BRW::BRW0010147,stable_borrower_id,HIGH,4.0
BRW0006665,BRW::BRW0006665,stable_borrower_id,HIGH,4.0
BRW0007486,BRW::BRW0007486,stable_borrower_id,HIGH,4.0
BRW0005629,BRW::BRW0005629,stable_borrower_id,HIGH,1.0
BRW0007489,BRW::BRW0007489,stable_borrower_id,HIGH,2.0
BRW0004577,BRW::BRW0004577,stable_borrower_id,HIGH,2.0
BRW0001488,BRW::BRW0001488,stable_borrower_id,HIGH,1.0
BRW0011174,BRW::BRW0011174,stable_borrower_id,HIGH,2.0
BRW0008388,BRW::BRW0008388,stable_borrower_id,HIGH,3.0
BRW0008460,BRW::BRW0008460,stable_borrower_id,HIGH,1.0
BRW0003361,BRW::BRW0003361,stable_borrower_id,HIGH,3.0
BRW0009251,BRW::BRW0009251,stable_borrower_id,HIGH,3.0
BRW0006232,BRW::BRW0006232,stable_borrower_id,HIGH,1.0
BRW0000920,BRW::BRW0000920,stable_borrower_id,HIGH,4.0
BRW0011457,BRW::BRW0011457,stable_borrower_id,HIGH,3.0
BRW0011902,BRW::BRW0011902,stable_borrower_id,HIGH,3.0
BRW0010448,BRW::BRW0010448,stable_borrower_id,HIGH,1.0
BRW0005700,BRW::BRW0005700,stable_borrower_id,HIGH,2.0
BRW0002799,BRW::BRW0002799,stable_borrower_id,HIGH,6.0
BRW0000133,BRW::BRW0000133,stable_borrower_id,HIGH,3.0
BRW0008840,BRW::BRW0008840,stable_borrower_id,HIGH,3.0
BRW0010692,BRW::BRW0010692,stable_borrower_id,HIGH,2.0
BRW0001250,BRW::BRW0001250,stable_borrower_id,HIGH,3.0
BRW0008213,BRW::BRW0008213,stable_borrower_id,HIGH,3.0
BRW0000321,BRW::BRW0000321,stable_borrower_id,HIGH,1.0
BRW0009320,BRW::BRW0009320,stable_borrower_id,HIGH,6.0
BRW0000339,BRW::BRW0000339,stable_borrower_id,HIGH,4.0
BRW0011705,BRW::BRW0011705,stable_borrower_id,HIGH,2.0
BRW0002043,BRW::BRW0002043,stable_borrower_id,HIGH,2.0
BRW0004804,BRW::BRW0004804,stable_borrower_id,HIGH,2.0
BRW0008340,BRW::BRW0008340,stable_borrower_id,HIGH,2.0
BRW0010156,BRW::BRW0010156,stable_borrower_id,HIGH,3.0
BRW0004360,BRW::BRW0004360,stable_borrower_id,HIGH,2.0
BRW0011766,BRW::BRW0011766,stable_borrower_id,HIGH,3.0
BRW0000192,BRW::BRW0000192,stable_borrower_id,HIGH,2.0
BRW0005657,BRW::BRW0005657,stable_borrower_id,HIGH,1.0
BRW0011857,BRW::BRW0011857,stable_borrower_id,HIGH,2.0
BRW0003290,BRW::BRW0003290,stable_borrower_id,HIGH,5.0
BRW0006401,BRW::BRW0006401,stable_borrower_id,HIGH,2.0
BRW0005335,BRW::BRW0005335,stable_borrower_id,HIGH,2.0
BRW0004727,BRW::BRW0004727,stable_borrower_id,HIGH,2.0
BRW0009214,BRW::BRW0009214,stable_borrower_id,HIGH,2.0
BRW0006227,BRW::BRW0006227,stable_borrower_id,HIGH,1.0
BRW0008567,BRW::BRW0008567,stable_borrower_id,HIGH,2.0
BRW0006240,BRW::BRW0006240,stable_borrower_id,HIGH,2.0
BRW0011969,BRW::BRW0011969,stable_borrower_id,HIGH,4.0
BRW0005643,BRW::BRW0005643,stable_borrower_id,HIGH,
BRW0009553,BRW::BRW0009553,stable_borrower_id,HIGH,3.0
BRW0007356,BRW::BRW0007356,stable_borrower_id,HIGH,1.0
BRW0009617,BRW::BRW0009617,stable_borrower_id,HIGH,
BRW0010628,BRW::BRW0010628,stable_borrower_id,HIGH,
BRW0002719,BRW::BRW0002719,stable_borrower_id,HIGH,1.0
BRW0003621,BRW::BRW0003621,stable_borrower_id,HIGH,2.0
BRW0003619,BRW::BRW0003619,stable_borrower_id,HIGH,5.0
BRW0005844,BRW::BRW0005844,stable_borrower_id,HIGH,3.0
BRW0005903,BRW::BRW0005903,stable_borrower_id,HIGH,1.0
BRW0000044,BRW::BRW0000044,stable_borrower_id,HIGH,6.0
BRW0010746,BRW::BRW0010746,stable_borrower_id,HIGH,2.0
BRW0010318,BRW::BRW0010318,stable_borrower_id,HIGH,2.0
BRW0007213,BRW::BRW0007213,stable_borrower_id,HIGH,1.0
BRW0003671,BRW::BRW0003671,stable_borrower_id,HIGH,4.0
BRW0009919,BRW::BRW0009919,stable_borrower_id,HIGH,3.0
BRW0003256,BRW::BRW0003256,stable_borrower_id,HIGH,2.0
BRW0003670,BRW::BRW0003670,stable_borrower_id,HIGH,2.0
BRW0011971,BRW::BRW0011971,stable_borrower_id,HIGH,8.0
BRW0011087,BRW::BRW0011087,stable_borrower_id,HIGH,1.0
BRW0007013,BRW::BRW0007013,stable_borrower_id,HIGH,4.0
BRW0002031,BRW::BRW0002031,stable_borrower_id,HIGH,4.0
BRW0001477,BRW::BRW0001477,stable_borrower_id,HIGH,4.0
BRW0011572,BRW::BRW0011572,stable_borrower_id,HIGH,1.0
BRW0003187,BRW::BRW0003187,stable_borrower_id,HIGH,2.0
BRW0008178,BRW::BRW0008178,stable_borrower_id,HIGH,
BRW0004239,BRW::BRW0004239,stable_borrower_id,HIGH,2.0
BRW0005960,BRW::BRW0005960,stable_borrower_id,HIGH,3.0
BRW0011833,BRW::BRW0011833,stable_borrower_id,HIGH,3.0
BRW0007116,BRW::BRW0007116,stable_borrower_id,HIGH,3.0
BRW0005168,BRW::BRW0005168,stable_borrower_id,HIGH,3.0
BRW0004988,BRW::BRW0004988,stable_borrower_id,HIGH,2.0
BRW0002762,BRW::BRW0002762,stable_borrower_id,HIGH,1.0
BRW0006678,BRW::BRW0006678,stable_borrower_id,HIGH,4.0
BRW0006837,BRW::BRW0006837,stable_borrower_id,HIGH,4.0
BRW0001141,BRW::BRW0001141,stable_borrower_id,HIGH,
BRW0004858,BRW::BRW0004858,stable_borrower_id,HIGH,3.0
BRW0007738,BRW::BRW0007738,stable_borrower_id,HIGH,5.0
BRW0000660,BRW::BRW0000660,stable_borrower_id,HIGH,3.0
BRW0011716,BRW::BRW0011716,stable_borrower_id,HIGH,3.0
BRW0010332,BRW::BRW0010332,stable_borrower_id,HIGH,4.0
BRW0007643,BRW::BRW0007643,stable_borrower_id,HIGH,1.0
BRW0000189,BRW::BRW0000189,stable_borrower_id,HIGH,3.0
BRW0006216,BRW::BRW0006216,stable_borrower_id,HIGH,
BRW0010782,BRW::BRW0010782,stable_borrower_id,HIGH,1.0
BRW0000273,BRW::BRW0000273,stable_borrower_id,HIGH,2.0
BRW0009503,BRW::BRW0009503,stable_borrower_id,HIGH,
BRW0010073,BRW::BRW0010073,stable_borrower_id,HIGH,1.0
BRW0000910,BRW::BRW0000910,stable_borrower_id,HIGH,3.0
BRW0002765,BRW::BRW0002765,stable_borrower_id,HIGH,4.0
BRW0008684,BRW::BRW0008684,stable_borrower_id,HIGH,1.0
BRW0010940,BRW::BRW0010940,stable_borrower_id,HIGH,3.0
BRW0009252,BRW::BRW0009252,stable_borrower_id,HIGH,2.0
BRW0006309,BRW::BRW0006309,stable_borrower_id,HIGH,2.0
BRW0007228,BRW::BRW0007228,stable_borrower_id,HIGH,1.0
BRW0006297,BRW::BRW0006297,stable_borrower_id,HIGH,3.0
BRW0006933,BRW::BRW0006933,stable_borrower_id,HIGH,3.0
BRW0009247,BRW::BRW0009247,stable_borrower_id,HIGH,2.0
BRW0000597,BRW::BRW0000597,stable_borrower_id,HIGH,2.0
BRW0002515,BRW::BRW0002515,stable_borrower_id,HIGH,
BRW0000714,BRW::BRW0000714,stable_borrower_id,HIGH,2.0
BRW0009556,BRW::BRW0009556,stable_borrower_id,HIGH,3.0
BRW0008728,BRW::BRW0008728,stable_borrower_id,HIGH,
BRW0000638,BRW::BRW0000638,stable_borrower_id,HIGH,2.0
BRW0001267,BRW::BRW0001267,stable_borrower_id,HIGH,1.0
BRW0003179,BRW::BRW0003179,stable_borrower_id,HIGH,
BRW0002903,BRW::BRW0002903,stable_borrower_id,HIGH,2.0
BRW0006233,BRW::BRW0006233,stable_borrower_id,HIGH,1.0
BRW0005987,BRW::BRW0005987,stable_borrower_id,HIGH,4.0
BRW0004293,BRW::BRW0004293,stable_borrower_id,HIGH,1.0
BRW0001970,BRW::BRW0001970,stable_borrower_id,HIGH,3.0
BRW0007793,BRW::BRW0007793,stable_borrower_id,HIGH,1.0
BRW0009479,BRW::BRW0009479,stable_borrower_id,HIGH,2.0
BRW0007684,BRW::BRW0007684,stable_borrower_id,HIGH,3.0
BRW0009689,BRW::BRW0009689,stable_borrower_id,HIGH,1.0
BRW0010968,BRW::BRW0010968,stable_borrower_id,HIGH,4.0
BRW0010106,BRW::BRW0010106,stable_borrower_id,HIGH,2.0
BRW0007819,BRW::BRW0007819,stable_borrower_id,HIGH,2.0
BRW0000595,BRW::BRW0000595,stable_borrower_id,HIGH,1.0
BRW0004015,BRW::BRW0004015,stable_borrower_id,HIGH,1.0
BRW0005135,BRW::BRW0005135,stable_borrower_id,HIGH,4.0
BRW0008551,BRW::BRW0008551,stable_borrower_id,HIGH,6.0
BRW0010164,BRW::BRW0010164,stable_borrower_id,HIGH,3.0
BRW0007684,BRW::BRW0007684,stable_borrower_id,HIGH,3.0
BRW0004359,BRW::BRW0004359,stable_borrower_id,HIGH,1.0
BRW0009453,BRW::BRW0009453,stable_borrower_id,HIGH,2.0
BRW0008350,BRW::BRW0008350,stable_borrower_id,HIGH,6.0
BRW0009577,BRW::BRW0009577,stable_borrower_id,HIGH,3.0
BRW0007071,BRW::BRW0007071,stable_borrower_id,HIGH,1.0
BRW0007761,BRW::BRW0007761,stable_borrower_id,HIGH,5.0
BRW0004167,BRW::BRW0004167,stable_borrower_id,HIGH,
BRW0004799,BRW::BRW0004799,stable_borrower_id,HIGH,5.0
BRW0003317,BRW::BRW0003317,stable_borrower_id,HIGH,5.0
BRW0003083,BRW::BRW0003083,stable_borrower_id,HIGH,3.0
BRW0007833,BRW::BRW0007833,stable_borrower_id,HIGH,4.0
BRW0004604,BRW::BRW0004604,stable_borrower_id,HIGH,1.0
BRW0001604,BRW::BRW0001604,stable_borrower_id,HIGH,3.0
BRW0000421,BRW::BRW0000421,stable_borrower_id,HIGH,1.0
BRW0010322,BRW::BRW0010322,stable_borrower_id,HIGH,1.0
BRW0005224,BRW::BRW0005224,stable_borrower_id,HIGH,3.0
BRW0006918,BRW::BRW0006918,stable_borrower_id,HIGH,5.0
BRW0010859,BRW::BRW0010859,stable_borrower_id,HIGH,3.0
BRW0001339,BRW::BRW0001339,stable_borrower_id,HIGH,3.0
BRW0011249,BRW::BRW0011249,stable_borrower_id,HIGH,1.0
BRW0008443,BRW::BRW0008443,stable_borrower_id,HIGH,3.0
BRW0007682,BRW::BRW0007682,stable_borrower_id,HIGH,4.0
BRW0005174,BRW::BRW0005174,stable_borrower_id,HIGH,3.0
BRW0008475,BRW::BRW0008475,stable_borrower_id,HIGH,2.0
BRW0002449,BRW::BRW0002449,stable_borrower_id,HIGH,
BRW0003626,BRW::BRW0003626,stable_borrower_id,HIGH,4.0
BRW0011533,BRW::BRW0011533,stable_borrower_id,HIGH,5.0
BRW0003310,BRW::BRW0003310,stable_borrower_id,HIGH,
BRW0008636,BRW::BRW0008636,stable_borrower_id,HIGH,3.0
BRW0011164,BRW::BRW0011164,stable_borrower_id,HIGH,4.0
BRW0007116,BRW::BRW0007116,stable_borrower_id,HIGH,3.0
BRW0003573,BRW::BRW0003573,stable_borrower_id,HIGH,3.0
BRW0010187,BRW::BRW0010187,stable_borrower_id,HIGH,4.0
BRW0009915,BRW::BRW0009915,stable_borrower_id,HIGH,1.0
BRW0006527,BRW::BRW0006527,stable_borrower_id,HIGH,2.0
BRW0001380,BRW::BRW0001380,stable_borrower_id,HIGH,1.0
BRW0005298,BRW::BRW0005298,stable_borrower_id,HIGH,2.0
BRW0005180,BRW::BRW0005180,stable_borrower_id,HIGH,1.0
BRW0002274,BRW::BRW0002274,stable_borrower_id,HIGH,
BRW0004826,BRW::BRW0004826,stable_borrower_id,HIGH,1.0
BRW0001841,BRW::BRW0001841,stable_borrower_id,HIGH,2.0
BRW0008311,BRW::BRW0008311,stable_borrower_id,HIGH,5.0
BRW0005184,BRW::BRW0005184,stable_borrower_id,HIGH,1.0
BRW0008767,BRW::BRW0008767,stable_borrower_id,HIGH,3.0
BRW0005472,BRW::BRW0005472,stable_borrower_id,HIGH,3.0
BRW0008566,BRW::BRW0008566,stable_borrower_id,HIGH,2.0
BRW0008800,BRW::BRW0008800,stable_borrower_id,HIGH,
BRW0001923,BRW::BRW0001923,stable_borrower_id,HIGH,2.0
BRW0005306,BRW::BRW0005306,stable_borrower_id,HIGH,1.0
BRW0009000,BRW::BRW0009000,stable_borrower_id,HIGH,3.0
BRW0007118,BRW::BRW0007118,stable_borrower_id,HIGH,4.0
BRW0002660,BRW::BRW0002660,stable_borrower_id,HIGH,1.0
BRW0009991,BRW::BRW0009991,stable_borrower_id,HIGH,2.0
BRW0002399,BRW::BRW0002399,stable_borrower_id,HIGH,5.0
BRW0011921,BRW::BRW0011921,stable_borrower_id,HIGH,6.0
BRW0008483,BRW::BRW0008483,stable_borrower_id,HIGH,2.0
BRW0003871,BRW::BRW0003871,stable_borrower_id,HIGH,2.0
BRW0002335,BRW::BRW0002335,stable_borrower_id,HIGH,3.0
BRW0010824,BRW::BRW0010824,stable_borrower_id,HIGH,5.0
BRW0006282,BRW::BRW0006282,stable_borrower_id,HIGH,
BRW0009673,BRW::BRW0009673,stable_borrower_id,HIGH,4.0
BRW0009981,BRW::BRW0009981,stable_borrower_id,HIGH,1.0
BRW0000817,BRW::BRW0000817,stable_borrower_id,HIGH,3.0
BRW0008206,BRW::BRW0008206,stable_borrower_id,HIGH,3.0
BRW0004010,BRW::BRW0004010,stable_borrower_id,HIGH,
BRW0010893,BRW::BRW0010893,stable_borrower_id,HIGH,2.0
BRW0002629,BRW::BRW0002629,stable_borrower_id,HIGH,1.0
BRW0000403,BRW::BRW0000403,stable_borrower_id,HIGH,6.0
BRW0007973,BRW::BRW0007973,stable_borrower_id,HIGH,4.0
BRW0006625,BRW::BRW0006625,stable_borrower_id,HIGH,4.0
BRW0006664,BRW::BRW0006664,stable_borrower_id,HIGH,2.0
BRW0003160,BRW::BRW0003160,stable_borrower_id,HIGH,5.0
BRW0005939,BRW::BRW0005939,stable_borrower_id,HIGH,2.0
BRW0011571,BRW::BRW0011571,stable_borrower_id,HIGH,5.0
BRW0009163,BRW::BRW0009163,stable_borrower_id,HIGH,1.0
BRW0011819,BRW::BRW0011819,stable_borrower_id,HIGH,
BRW0004000,BRW::BRW0004000,stable_borrower_id,HIGH,1.0
BRW0010443,BRW::BRW0010443,stable_borrower_id,HIGH,4.0
BRW0004594,BRW::BRW0004594,stable_borrower_id,HIGH,3.0
BRW0011228,BRW::BRW0011228,stable_borrower_id,HIGH,4.0
BRW0010388,BRW::BRW0010388,stable_borrower_id,HIGH,4.0
BRW0001976,BRW::BRW0001976,stable_borrower_id,HIGH,4.0
BRW0011667,BRW::BRW0011667,stable_borrower_id,HIGH,
BRW0007289,BRW::BRW0007289,stable_borrower_id,HIGH,6.0
BRW0009317,BRW::BRW0009317,stable_borrower_id,HIGH,2.0
BRW0006949,BRW::BRW0006949,stable_borrower_id,HIGH,3.0
BRW0002605,BRW::BRW0002605,stable_borrower_id,HIGH,3.0
BRW0011817,BRW::BRW0011817,stable_borrower_id,HIGH,2.0
BRW0001352,BRW::BRW0001352,stable_borrower_id,HIGH,2.0
BRW0009708,BRW::BRW0009708,stable_borrower_id,HIGH,2.0
BRW0002511,BRW::BRW0002511,stable_borrower_id,HIGH,1.0
BRW0009428,BRW::BRW0009428,stable_borrower_id,HIGH,2.0
BRW0005074,BRW::BRW0005074,stable_borrower_id,HIGH,4.0
BRW0002839,BRW::BRW0002839,stable_borrower_id,HIGH,
BRW0002841,BRW::BRW0002841,stable_borrower_id,HIGH,1.0
BRW0003836,BRW::BRW0003836,stable_borrower_id,HIGH,2.0
BRW0010813,BRW::BRW0010813,stable_borrower_id,HIGH,1.0
BRW0009233,BRW::BRW0009233,stable_borrower_id,HIGH,3.0
BRW0008049,BRW::BRW0008049,stable_borrower_id,HIGH,
BRW0007558,BRW::BRW0007558,stable_borrower_id,HIGH,1.0
BRW0005001,BRW::BRW0005001,stable_borrower_id,HIGH,2.0
BRW0010818,BRW::BRW0010818,stable_borrower_id,HIGH,3.0
BRW0003286,BRW::BRW0003286,stable_borrower_id,HIGH,
BRW0011316,BRW::BRW0011316,stable_borrower_id,HIGH,3.0
BRW0004568,BRW::BRW0004568,stable_borrower_id,HIGH,2.0
BRW0004098,BRW::BRW0004098,stable_borrower_id,HIGH,3.0
BRW0005713,BRW::BRW0005713,stable_borrower_id,HIGH,1.0
BRW0008983,BRW::BRW0008983,stable_borrower_id,HIGH,1.0
BRW0008566,BRW::BRW0008566,stable_borrower_id,HIGH,2.0
BRW0009201,BRW::BRW0009201,stable_borrower_id,HIGH,3.0
BRW0001073,BRW::BRW0001073,stable_borrower_id,HIGH,3.0
BRW0001933,BRW::BRW0001933,stable_borrower_id,HIGH,2.0
BRW0010186,BRW::BRW0010186,stable_borrower_id,HIGH,2.0
BRW0011771,BRW::BRW0011771,stable_borrower_id,HIGH,2.0
BRW0001531,BRW::BRW0001531,stable_borrower_id,HIGH,3.0
BRW0010850,BRW::BRW0010850,stable_borrower_id,HIGH,3.0
BRW0003150,BRW::BRW0003150,stable_borrower_id,HIGH,4.0
BRW0011752,BRW::BRW0011752,stable_borrower_id,HIGH,
BRW0011924,BRW::BRW0011924,stable_borrower_id,HIGH,3.0
BRW0007643,BRW::BRW0007643,stable_borrower_id,HIGH,1.0
BRW0002283,BRW::BRW0002283,stable_borrower_id,HIGH,4.0
BRW0009459,BRW::BRW0009459,stable_borrower_id,HIGH,2.0
BRW0001214,BRW::BRW0001214,stable_borrower_id,HIGH,2.0
BRW0004011,BRW::BRW0004011,stable_borrower_id,HIGH,4.0
BRW0007661,BRW::BRW0007661,stable_borrower_id,HIGH,4.0
BRW0000812,BRW::BRW0000812,stable_borrower_id,HIGH,2.0
BRW0004718,BRW::BRW0004718,stable_borrower_id,HIGH,3.0
BRW0009567,BRW::BRW0009567,stable_borrower_id,HIGH,2.0
BRW0001103,BRW::BRW0001103,stable_borrower_id,HIGH,4.0
BRW0004402,BRW::BRW0004402,stable_borrower_id,HIGH,3.0
BRW0000045,BRW::BRW0000045,stable_borrower_id,HIGH,2.0
BRW0007900,BRW::BRW0007900,stable_borrower_id,HIGH,4.0
BRW0000950,BRW::BRW0000950,stable_borrower_id,HIGH,
BRW0003372,BRW::BRW0003372,stable_borrower_id,HIGH,2.0
BRW0006273,BRW::BRW0006273,stable_borrower_id,HIGH,4.0
BRW0002575,BRW::BRW0002575,stable_borrower_id,HIGH,1.0
BRW0002771,BRW::BRW0002771,stable_borrower_id,HIGH,3.0
BRW0010019,BRW::BRW0010019,stable_borrower_id,HIGH,3.0
BRW0009331,BRW::BRW0009331,stable_borrower_id,HIGH,1.0
BRW0000970,BRW::BRW0000970,stable_borrower_id,HIGH,1.0
BRW0010291,BRW::BRW0010291,stable_borrower_id,HIGH,1.0
BRW0005619,BRW::BRW0005619,stable_borrower_id,HIGH,2.0
BRW0001738,BRW::BRW0001738,stable_borrower_id,HIGH,2.0
BRW0010881,BRW::BRW0010881,stable_borrower_id,HIGH,
BRW0004045,BRW::BRW0004045,stable_borrower_id,HIGH,2.0
BRW0003909,BRW::BRW0003909,stable_borrower_id,HIGH,1.0
BRW0001759,BRW::BRW0001759,stable_borrower_id,HIGH,1.0
BRW0010636,BRW::BRW0010636,stable_borrower_id,HIGH,
BRW0003441,BRW::BRW0003441,stable_borrower_id,HIGH,5.0
BRW0007109,BRW::BRW0007109,stable_borrower_id,HIGH,
BRW0002871,BRW::BRW0002871,stable_borrower_id,HIGH,2.0
BRW0010746,BRW::BRW0010746,stable_borrower_id,HIGH,2.0
BRW0009443,BRW::BRW0009443,stable_borrower_id,HIGH,4.0
BRW0006037,BRW::BRW0006037,stable_borrower_id,HIGH,1.0
BRW0004146,BRW::BRW0004146,stable_borrower_id,HIGH,
BRW0007861,BRW::BRW0007861,stable_borrower_id,HIGH,2.0
BRW0005947,BRW::BRW0005947,stable_borrower_id,HIGH,1.0
BRW0011292,BRW::BRW0011292,stable_borrower_id,HIGH,2.0
BRW0008087,BRW::BRW0008087,stable_borrower_id,HIGH,2.0
BRW0000327,BRW::BRW0000327,stable_borrower_id,HIGH,5.0
BRW0009868,BRW::BRW0009868,stable_borrower_id,HIGH,3.0
BRW0002315,BRW::BRW0002315,stable_borrower_id,HIGH,1.0
BRW0003615,BRW::BRW0003615,stable_borrower_id,HIGH,3.0
BRW0005233,BRW::BRW0005233,stable_borrower_id,HIGH,3.0
BRW0002511,BRW::BRW0002511,stable_borrower_id,HIGH,1.0
BRW0011308,BRW::BRW0011308,stable_borrower_id,HIGH,1.0
BRW0011742,BRW::BRW0011742,stable_borrower_id,HIGH,2.0
BRW0001869,BRW::BRW0001869,stable_borrower_id,HIGH,5.0
BRW0003842,BRW::BRW0003842,stable_borrower_id,HIGH,6.0
BRW0004449,BRW::BRW0004449,stable_borrower_id,HIGH,9.0
BRW0008053,BRW::BRW0008053,stable_borrower_id,HIGH,4.0
BRW0007174,BRW::BRW0007174,stable_borrower_id,HIGH,4.0
BRW0008135,BRW::BRW0008135,stable_borrower_id,HIGH,1.0
BRW0000373,BRW::BRW0000373,stable_borrower_id,HIGH,
BRW0006169,BRW::BRW0006169,stable_borrower_id,HIGH,6.0
BRW0002531,BRW::BRW0002531,stable_borrower_id,HIGH,1.0
BRW0002742,BRW::BRW0002742,stable_borrower_id,HIGH,5.0
BRW0009297,BRW::BRW0009297,stable_borrower_id,HIGH,3.0
BRW0001698,BRW::BRW0001698,stable_borrower_id,HIGH,1.0
BRW0000378,BRW::BRW0000378,stable_borrower_id,HIGH,2.0
BRW0005845,BRW::BRW0005845,stable_borrower_id,HIGH,2.0
BRW0008830,BRW::BRW0008830,stable_borrower_id,HIGH,1.0
BRW0006132,BRW::BRW0006132,stable_borrower_id,HIGH,3.0
BRW0001937,BRW::BRW0001937,stable_borrower_id,HIGH,
BRW0009281,BRW::BRW0009281,stable_borrower_id,HIGH,4.0
BRW0004581,BRW::BRW0004581,stable_borrower_id,HIGH,3.0
BRW0008519,BRW::BRW0008519,stable_borrower_id,HIGH,2.0
BRW0002425,BRW::BRW0002425,stable_borrower_id,HIGH,3.0
BRW0010945,BRW::BRW0010945,stable_borrower_id,HIGH,2.0
BRW0003403,BRW::BRW0003403,stable_borrower_id,HIGH,2.0
BRW0011651,BRW::BRW0011651,stable_borrower_id,HIGH,4.0
BRW0004528,BRW::BRW0004528,stable_borrower_id,HIGH,2.0
BRW0008735,BRW::BRW0008735,stable_borrower_id,HIGH,3.0
BRW0006025,BRW::BRW0006025,stable_borrower_id,HIGH,1.0
BRW0000919,BRW::BRW0000919,stable_borrower_id,HIGH,
BRW0001180,BRW::BRW0001180,stable_borrower_id,HIGH,3.0
BRW0004862,BRW::BRW0004862,stable_borrower_id,HIGH,1.0
BRW0002317,BRW::BRW0002317,stable_borrower_id,HIGH,1.0
BRW0007306,BRW::BRW0007306,stable_borrower_id,HIGH,3.0
BRW0001656,BRW::BRW0001656,stable_borrower_id,HIGH,3.0
BRW0007083,BRW::BRW0007083,stable_borrower_id,HIGH,5.0
BRW0002459,BRW::BRW0002459,stable_borrower_id,HIGH,3.0
BRW0002178,BRW::BRW0002178,stable_borrower_id,HIGH,2.0
BRW0004405,BRW::BRW0004405,stable_borrower_id,HIGH,2.0
BRW0006996,BRW::BRW0006996,stable_borrower_id,HIGH,6.0
BRW0004794,BRW::BRW0004794,stable_borrower_id,HIGH,4.0
BRW0004197,BRW::BRW0004197,stable_borrower_id,HIGH,6.0
BRW0004083,BRW::BRW0004083,stable_borrower_id,HIGH,2.0
BRW0004068,BRW::BRW0004068,stable_borrower_id,HIGH,4.0
BRW0004845,BRW::BRW0004845,stable_borrower_id,HIGH,1.0
BRW0010009,BRW::BRW0010009,stable_borrower_id,HIGH,1.0
BRW0006936,BRW::BRW0006936,stable_borrower_id,HIGH,5.0
BRW0005064,BRW::BRW0005064,stable_borrower_id,HIGH,2.0
BRW0008995,BRW::BRW0008995,stable_borrower_id,HIGH,2.0
BRW0006329,BRW::BRW0006329,stable_borrower_id,HIGH,1.0
BRW0011389,BRW::BRW0011389,stable_borrower_id,HIGH,8.0
BRW0006755,BRW::BRW0006755,stable_borrower_id,HIGH,3.0
BRW0002593,BRW::BRW0002593,stable_borrower_id,HIGH,5.0
BRW0006756,BRW::BRW0006756,stable_borrower_id,HIGH,2.0
BRW0009284,BRW::BRW0009284,stable_borrower_id,HIGH,2.0
BRW0002558,BRW::BRW0002558,stable_borrower_id,HIGH,2.0
BRW0002427,BRW::BRW0002427,stable_borrower_id,HIGH,1.0
BRW0007194,BRW::BRW0007194,stable_borrower_id,HIGH,2.0
BRW0010614,BRW::BRW0010614,stable_borrower_id,HIGH,1.0
BRW0004016,BRW::BRW0004016,stable_borrower_id,HIGH,4.0
BRW0006083,BRW::BRW0006083,stable_borrower_id,HIGH,2.0
BRW0007861,BRW::BRW0007861,stable_borrower_id,HIGH,2.0
BRW0007963,BRW::BRW0007963,stable_borrower_id,HIGH,1.0
